[2024/05/12 05:08:23] - Namespace(Inc_coeff=1, att_method='tanh', attack_iters=10, batch_size=128, beta_init=1000.0, beta_max=100000.0, chkpt_iters=50, dataset='cifar100', epochs=201, epsilon=0.03137254901960784, eq_vol=1, eval_method='sign', lr_chechpoint1=100, lr_chechpoint2=150, lr_max=0.1, lr_schedule='piecewise', manual_step=0, model='WideResNet', momentum=0.9, norm='l_inf', pgd_alpha=2.0, random_init=1, resume=0, seed=1, train_mode='adv_train', tune_period=10, weight_decay=0.0005, width_factor=10)
[2024/05/12 05:08:31] - Epoch 	 Train Time 	 Test Time 	 LR 	 beta 	 	 Train Loss 	 Train Acc 	 Train Adv Loss 	 Train Adv Acc 	 Train Surrogate Loss 	 Train Surrogate Acc 	 Test Loss 	 Test Acc 	 Test Adv Loss 	 Test Adv Acc 	 Test Surrogate Loss 	 Test Surrogate Acc 
[2024/05/12 09:15:19] - 12 		 936.0 	 	 197.5 	 	 0.1000 	 	  1000.0 		 2.2007 	 0.4501 	 	 2.8449  	 0.2927  	 	 3.6441 	 0.1565  	 	 2.0849 	 0.4575  	 	 3.2073 	 0.2591  	 	 4.0888 	 0.1390
[2024/05/12 09:34:14] - 13 		 936.3 	 	 198.7 	 	 0.1000 	 	  1000.0 		 2.1646 	 0.4605 	 	 2.8149  	 0.2993  	 	 3.6181 	 0.1598  	 	 2.0846 	 0.4664  	 	 2.9153 	 0.2924  	 	 3.7114 	 0.1602
[2024/05/12 09:53:12] - 14 		 939.0 	 	 199.3 	 	 0.1000 	 	  1000.0 		 2.1267 	 0.4684 	 	 2.7899  	 0.3034  	 	 3.6006 	 0.1614  	 	 2.1456 	 0.4519  	 	 2.9444 	 0.2883  	 	 3.6969 	 0.1659
[2024/05/12 10:12:09] - 15 		 938.1 	 	 198.7 	 	 0.1000 	 	  1000.0 		 2.0997 	 0.4763 	 	 2.7694  	 0.3075  	 	 3.5843 	 0.1632  	 	 1.9973 	 0.4887  	 	 2.9428 	 0.2964  	 	 3.7760 	 0.1547
[2024/05/12 10:31:08] - 16 		 939.8 	 	 198.8 	 	 0.1000 	 	  1000.0 		 2.0620 	 0.4859 	 	 2.7433  	 0.3128  	 	 3.5607 	 0.1671  	 	 2.0077 	 0.4827  	 	 2.9137 	 0.2993  	 	 3.7093 	 0.1694
[2024/05/12 10:50:04] - 17 		 939.0 	 	 197.3 	 	 0.1000 	 	  1000.0 		 2.0363 	 0.4913 	 	 2.7245  	 0.3172  	 	 3.5470 	 0.1699  	 	 1.9962 	 0.4847  	 	 2.9337 	 0.2970  	 	 3.7309 	 0.1715
[2024/05/12 11:09:02] - 18 		 938.5 	 	 199.1 	 	 0.1000 	 	  1000.0 		 2.0184 	 0.4985 	 	 2.7123  	 0.3196  	 	 3.5386 	 0.1687  	 	 2.0393 	 0.4736  	 	 3.0447 	 0.2872  	 	 3.8736 	 0.1584
[2024/05/12 11:28:01] - 19 		 939.7 	 	 199.3 	 	 0.1000 	 	  1000.0 		 1.9918 	 0.5032 	 	 2.6869  	 0.3261  	 	 3.5142 	 0.1765  	 	 1.9683 	 0.4875  	 	 2.9438 	 0.3013  	 	 3.7794 	 0.1700
[2024/05/12 11:46:54] - 20 		 935.5 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.9720 	 0.5078 	 	 2.6741  	 0.3295  	 	 3.5044 	 0.1737  	 	 1.9782 	 0.4844  	 	 2.9565 	 0.2990  	 	 3.7771 	 0.1682
[2024/05/12 12:05:48] - 21 		 935.4 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.9542 	 0.5111 	 	 2.6648  	 0.3302  	 	 3.4985 	 0.1774  	 	 1.9749 	 0.4800  	 	 3.0097 	 0.2851  	 	 3.8548 	 0.1504
[2024/05/12 12:24:41] - 22 		 935.6 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.9347 	 0.5161 	 	 2.6508  	 0.3300  	 	 3.4885 	 0.1770  	 	 1.9224 	 0.5018  	 	 2.9767 	 0.2999  	 	 3.8121 	 0.1720
[2024/05/12 12:43:34] - 23 		 935.4 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.9137 	 0.5233 	 	 2.6333  	 0.3357  	 	 3.4726 	 0.1800  	 	 1.9027 	 0.5025  	 	 2.9126 	 0.3038  	 	 3.7577 	 0.1726
[2024/05/12 13:02:28] - 24 		 936.1 	 	 197.4 	 	 0.1000 	 	  1000.0 		 1.9049 	 0.5247 	 	 2.6220  	 0.3400  	 	 3.4602 	 0.1837  	 	 1.9993 	 0.4721  	 	 3.0181 	 0.2944  	 	 3.8447 	 0.1647
[2024/05/12 13:21:21] - 25 		 935.2 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.8785 	 0.5325 	 	 2.6061  	 0.3427  	 	 3.4508 	 0.1830  	 	 2.0156 	 0.4725  	 	 3.2009 	 0.2652  	 	 4.0915 	 0.1392
[2024/05/12 13:40:14] - 26 		 935.5 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.8711 	 0.5348 	 	 2.5998  	 0.3448  	 	 3.4425 	 0.1831  	 	 1.8927 	 0.5099  	 	 2.9834 	 0.3038  	 	 3.8461 	 0.1676
[2024/05/12 13:59:06] - 27 		 934.4 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.8579 	 0.5388 	 	 2.5893  	 0.3446  	 	 3.4358 	 0.1874  	 	 1.8873 	 0.5137  	 	 2.9262 	 0.3110  	 	 3.7736 	 0.1710
[2024/05/12 14:18:00] - 28 		 935.3 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.8422 	 0.5407 	 	 2.5794  	 0.3486  	 	 3.4277 	 0.1863  	 	 1.8726 	 0.5131  	 	 2.8680 	 0.3119  	 	 3.7024 	 0.1765
[2024/05/12 14:36:53] - 29 		 934.7 	 	 198.7 	 	 0.1000 	 	  1000.0 		 1.8330 	 0.5406 	 	 2.5731  	 0.3481  	 	 3.4229 	 0.1889  	 	 1.8164 	 0.5215  	 	 2.9700 	 0.3031  	 	 3.8644 	 0.1621
[2024/05/12 14:55:48] - 30 		 937.0 	 	 198.3 	 	 0.1000 	 	  1000.0 		 1.8156 	 0.5494 	 	 2.5518  	 0.3538  	 	 3.4027 	 0.1911  	 	 1.8670 	 0.5124  	 	 2.9520 	 0.3040  	 	 3.8148 	 0.1656
[2024/05/12 15:14:46] - 31 		 938.4 	 	 198.7 	 	 0.1000 	 	  1000.0 		 1.8041 	 0.5532 	 	 2.5501  	 0.3513  	 	 3.4041 	 0.1911  	 	 1.8085 	 0.5289  	 	 2.9071 	 0.3154  	 	 3.7618 	 0.1781
[2024/05/12 15:33:42] - 32 		 938.1 	 	 198.5 	 	 0.1000 	 	  1000.0 		 1.8000 	 0.5517 	 	 2.5471  	 0.3540  	 	 3.4027 	 0.1897  	 	 1.8238 	 0.5258  	 	 2.7976 	 0.3222  	 	 3.6235 	 0.1818
[2024/05/12 15:52:40] - 33 		 939.0 	 	 198.7 	 	 0.1000 	 	  1000.0 		 1.7914 	 0.5565 	 	 2.5417  	 0.3572  	 	 3.4002 	 0.1922  	 	 1.8273 	 0.5258  	 	 2.8214 	 0.3195  	 	 3.6531 	 0.1770
[2024/05/12 16:11:37] - 34 		 938.8 	 	 198.7 	 	 0.1000 	 	  1000.0 		 1.7729 	 0.5587 	 	 2.5248  	 0.3599  	 	 3.3832 	 0.1934  	 	 1.8384 	 0.5201  	 	 2.8445 	 0.3136  	 	 3.6736 	 0.1728
[2024/05/12 16:30:35] - 35 		 939.0 	 	 198.8 	 	 0.1000 	 	  1000.0 		 1.7732 	 0.5600 	 	 2.5269  	 0.3577  	 	 3.3857 	 0.1941  	 	 1.7614 	 0.5364  	 	 2.8815 	 0.3226  	 	 3.7465 	 0.1781
[2024/05/12 16:49:33] - 36 		 939.1 	 	 198.9 	 	 0.1000 	 	  1000.0 		 1.7607 	 0.5618 	 	 2.5174  	 0.3597  	 	 3.3785 	 0.1955  	 	 1.9040 	 0.5075  	 	 2.9386 	 0.3029  	 	 3.7616 	 0.1703
[2024/05/12 17:08:31] - 37 		 939.2 	 	 198.7 	 	 0.1000 	 	  1000.0 		 1.7543 	 0.5630 	 	 2.5113  	 0.3612  	 	 3.3725 	 0.1952  	 	 1.8169 	 0.5215  	 	 2.9508 	 0.3030  	 	 3.8237 	 0.1614
[2024/05/12 17:27:29] - 38 		 939.3 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.7397 	 0.5667 	 	 2.4977  	 0.3651  	 	 3.3610 	 0.1972  	 	 1.7746 	 0.5415  	 	 2.8258 	 0.3254  	 	 3.6694 	 0.1849
[2024/05/12 17:46:23] - 39 		 937.0 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.7354 	 0.5725 	 	 2.4991  	 0.3637  	 	 3.3634 	 0.1969  	 	 1.8303 	 0.5164  	 	 3.0185 	 0.3022  	 	 3.9137 	 0.1638
[2024/05/12 18:05:19] - 40 		 937.1 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.7308 	 0.5698 	 	 2.4937  	 0.3640  	 	 3.3590 	 0.1955  	 	 1.8302 	 0.5167  	 	 2.9886 	 0.3039  	 	 3.8581 	 0.1624
[2024/05/12 18:24:15] - 41 		 937.4 	 	 198.3 	 	 0.1000 	 	  1000.0 		 1.7324 	 0.5693 	 	 2.4946  	 0.3643  	 	 3.3596 	 0.1968  	 	 1.7796 	 0.5326  	 	 2.8844 	 0.3147  	 	 3.7488 	 0.1730
[2024/05/12 18:43:07] - 42 		 935.3 	 	 197.4 	 	 0.1000 	 	  1000.0 		 1.7144 	 0.5739 	 	 2.4818  	 0.3661  	 	 3.3487 	 0.1990  	 	 1.7981 	 0.5239  	 	 2.9783 	 0.2986  	 	 3.8791 	 0.1580
[2024/05/12 19:02:00] - 43 		 933.8 	 	 198.2 	 	 0.1000 	 	  1000.0 		 1.7098 	 0.5782 	 	 2.4763  	 0.3700  	 	 3.3448 	 0.2000  	 	 1.8527 	 0.5116  	 	 2.9627 	 0.3062  	 	 3.8092 	 0.1687
[2024/05/12 19:20:53] - 44 		 935.3 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.7063 	 0.5767 	 	 2.4714  	 0.3709  	 	 3.3419 	 0.1997  	 	 1.7515 	 0.5422  	 	 2.8274 	 0.3272  	 	 3.6870 	 0.1821
[2024/05/12 19:39:46] - 45 		 935.5 	 	 198.1 	 	 0.1000 	 	  1000.0 		 1.6950 	 0.5819 	 	 2.4671  	 0.3706  	 	 3.3385 	 0.1995  	 	 1.8261 	 0.5215  	 	 2.9395 	 0.3067  	 	 3.8002 	 0.1728
[2024/05/12 19:58:39] - 46 		 935.1 	 	 197.3 	 	 0.1000 	 	  1000.0 		 1.6890 	 0.5790 	 	 2.4590  	 0.3715  	 	 3.3279 	 0.2018  	 	 1.8321 	 0.5267  	 	 3.0262 	 0.3001  	 	 3.9330 	 0.1620
[2024/05/12 20:17:29] - 47 		 933.2 	 	 197.1 	 	 0.1000 	 	  1000.0 		 1.6857 	 0.5815 	 	 2.4590  	 0.3723  	 	 3.3326 	 0.2002  	 	 1.8107 	 0.5253  	 	 3.0013 	 0.3118  	 	 3.8859 	 0.1701
[2024/05/12 20:36:18] - 48 		 932.0 	 	 197.2 	 	 0.1000 	 	  1000.0 		 1.6782 	 0.5849 	 	 2.4543  	 0.3738  	 	 3.3279 	 0.2020  	 	 1.8150 	 0.5280  	 	 2.9317 	 0.3161  	 	 3.7828 	 0.1782
[2024/05/12 20:55:07] - 49 		 931.6 	 	 196.7 	 	 0.1000 	 	  1000.0 		 1.6680 	 0.5879 	 	 2.4443  	 0.3763  	 	 3.3197 	 0.2029  	 	 1.7509 	 0.5399  	 	 2.9282 	 0.3145  	 	 3.7970 	 0.1730
[2024/05/12 21:13:56] - 50 		 932.5 	 	 196.7 	 	 0.1000 	 	  1000.0 		 1.6697 	 0.5880 	 	 2.4479  	 0.3752  	 	 3.3242 	 0.2025  	 	 1.8288 	 0.5231  	 	 2.9174 	 0.3164  	 	 3.7480 	 0.1840
[2024/05/12 21:32:47] - 51 		 932.8 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6663 	 0.5872 	 	 2.4418  	 0.3768  	 	 3.3146 	 0.2035  	 	 1.8061 	 0.5290  	 	 2.8727 	 0.3160  	 	 3.7344 	 0.1667
[2024/05/12 21:51:40] - 52 		 935.1 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.6597 	 0.5892 	 	 2.4354  	 0.3772  	 	 3.3109 	 0.2040  	 	 1.7712 	 0.5429  	 	 2.8262 	 0.3248  	 	 3.6753 	 0.1828
[2024/05/12 22:10:32] - 53 		 934.8 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.6519 	 0.5916 	 	 2.4322  	 0.3793  	 	 3.3111 	 0.2031  	 	 1.8500 	 0.5248  	 	 2.8259 	 0.3197  	 	 3.6397 	 0.1835
[2024/05/12 22:29:26] - 54 		 936.2 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.6587 	 0.5894 	 	 2.4358  	 0.3783  	 	 3.3102 	 0.2038  	 	 1.8006 	 0.5297  	 	 2.8206 	 0.3196  	 	 3.6582 	 0.1796
[2024/05/12 22:48:20] - 55 		 936.3 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.6433 	 0.5957 	 	 2.4256  	 0.3792  	 	 3.3049 	 0.2049  	 	 1.8371 	 0.5332  	 	 2.7499 	 0.3311  	 	 3.5394 	 0.1872
[2024/05/12 23:07:14] - 56 		 936.0 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6334 	 0.5966 	 	 2.4161  	 0.3805  	 	 3.2965 	 0.2063  	 	 1.7755 	 0.5325  	 	 2.9216 	 0.3189  	 	 3.7942 	 0.1746
[2024/05/12 23:26:09] - 57 		 936.8 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6378 	 0.5929 	 	 2.4195  	 0.3804  	 	 3.2993 	 0.2060  	 	 1.8015 	 0.5333  	 	 2.9800 	 0.3098  	 	 3.8592 	 0.1681
[2024/05/12 23:45:03] - 58 		 936.1 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6289 	 0.5970 	 	 2.4165  	 0.3797  	 	 3.2960 	 0.2069  	 	 1.7497 	 0.5354  	 	 3.0096 	 0.3129  	 	 3.9140 	 0.1724
[2024/05/13 00:03:59] - 59 		 937.9 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.6205 	 0.6016 	 	 2.4066  	 0.3821  	 	 3.2897 	 0.2059  	 	 1.7424 	 0.5465  	 	 2.7592 	 0.3312  	 	 3.6012 	 0.1903
[2024/05/13 00:22:53] - 60 		 935.9 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6176 	 0.6021 	 	 2.4057  	 0.3833  	 	 3.2890 	 0.2083  	 	 1.7305 	 0.5470  	 	 3.0161 	 0.3137  	 	 3.9422 	 0.1704
[2024/05/13 00:41:47] - 61 		 936.6 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.6233 	 0.6001 	 	 2.4103  	 0.3807  	 	 3.2937 	 0.2063  	 	 1.7619 	 0.5394  	 	 2.8937 	 0.3285  	 	 3.7835 	 0.1844
[2024/05/13 01:00:41] - 62 		 935.8 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.6189 	 0.5975 	 	 2.4064  	 0.3819  	 	 3.2891 	 0.2060  	 	 1.8328 	 0.5280  	 	 2.7772 	 0.3255  	 	 3.5997 	 0.1837
[2024/05/13 01:19:34] - 63 		 936.0 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.6128 	 0.6006 	 	 2.3956  	 0.3840  	 	 3.2792 	 0.2073  	 	 1.7389 	 0.5468  	 	 2.9152 	 0.3185  	 	 3.7943 	 0.1753
[2024/05/13 01:38:29] - 64 		 936.6 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6111 	 0.6022 	 	 2.4006  	 0.3837  	 	 3.2824 	 0.2078  	 	 1.8014 	 0.5302  	 	 2.9159 	 0.3172  	 	 3.7690 	 0.1769
[2024/05/13 01:57:23] - 65 		 935.7 	 	 198.2 	 	 0.1000 	 	  1000.0 		 1.6099 	 0.6020 	 	 2.3998  	 0.3860  	 	 3.2818 	 0.2083  	 	 1.8443 	 0.5201  	 	 3.0031 	 0.3046  	 	 3.8901 	 0.1596
[2024/05/13 02:16:17] - 66 		 936.4 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.6007 	 0.6053 	 	 2.3889  	 0.3876  	 	 3.2734 	 0.2106  	 	 1.7802 	 0.5308  	 	 2.8434 	 0.3194  	 	 3.6903 	 0.1788
[2024/05/13 02:35:12] - 67 		 936.4 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.6004 	 0.6046 	 	 2.3906  	 0.3848  	 	 3.2740 	 0.2087  	 	 1.7678 	 0.5359  	 	 2.9380 	 0.3136  	 	 3.8170 	 0.1688
[2024/05/13 02:54:07] - 68 		 937.1 	 	 198.3 	 	 0.1000 	 	  1000.0 		 1.5959 	 0.6068 	 	 2.3859  	 0.3877  	 	 3.2692 	 0.2098  	 	 1.8228 	 0.5249  	 	 2.8997 	 0.3083  	 	 3.7375 	 0.1723
[2024/05/13 03:13:02] - 69 		 936.9 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.5947 	 0.6056 	 	 2.3879  	 0.3840  	 	 3.2707 	 0.2093  	 	 1.8282 	 0.5245  	 	 2.9713 	 0.3084  	 	 3.8430 	 0.1694
[2024/05/13 03:31:57] - 70 		 936.3 	 	 198.1 	 	 0.1000 	 	  1000.0 		 1.5980 	 0.6068 	 	 2.3891  	 0.3879  	 	 3.2729 	 0.2086  	 	 1.7201 	 0.5523  	 	 2.8214 	 0.3291  	 	 3.6685 	 0.1868
[2024/05/13 03:50:51] - 71 		 936.5 	 	 197.6 	 	 0.1000 	 	  1000.0 		 1.5869 	 0.6085 	 	 2.3794  	 0.3897  	 	 3.2628 	 0.2119  	 	 1.7652 	 0.5416  	 	 2.8765 	 0.3232  	 	 3.7404 	 0.1839
[2024/05/13 04:09:42] - 72 		 933.7 	 	 197.5 	 	 0.1000 	 	  1000.0 		 1.5897 	 0.6068 	 	 2.3818  	 0.3876  	 	 3.2685 	 0.2107  	 	 1.7247 	 0.5483  	 	 2.9833 	 0.3107  	 	 3.8896 	 0.1667
[2024/05/13 04:28:33] - 73 		 932.8 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.5781 	 0.6093 	 	 2.3692  	 0.3902  	 	 3.2567 	 0.2123  	 	 1.7103 	 0.5470  	 	 2.8291 	 0.3250  	 	 3.6871 	 0.1848
[2024/05/13 04:47:27] - 74 		 935.8 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.5737 	 0.6136 	 	 2.3677  	 0.3916  	 	 3.2536 	 0.2115  	 	 1.7331 	 0.5465  	 	 2.8349 	 0.3313  	 	 3.6925 	 0.1889
[2024/05/13 05:06:21] - 75 		 936.3 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.5705 	 0.6139 	 	 2.3632  	 0.3905  	 	 3.2518 	 0.2134  	 	 1.7066 	 0.5527  	 	 2.8452 	 0.3257  	 	 3.7273 	 0.1796
[2024/05/13 05:25:15] - 76 		 935.9 	 	 198.1 	 	 0.1000 	 	  1000.0 		 1.5694 	 0.6125 	 	 2.3639  	 0.3922  	 	 3.2535 	 0.2119  	 	 1.7051 	 0.5568  	 	 2.8837 	 0.3282  	 	 3.7788 	 0.1752
[2024/05/13 05:44:09] - 77 		 935.6 	 	 198.0 	 	 0.1000 	 	  1000.0 		 1.5684 	 0.6163 	 	 2.3632  	 0.3933  	 	 3.2531 	 0.2123  	 	 1.8407 	 0.5200  	 	 2.9154 	 0.3052  	 	 3.7567 	 0.1755
[2024/05/13 06:03:02] - 78 		 935.5 	 	 197.6 	 	 0.1000 	 	  1000.0 		 1.5684 	 0.6124 	 	 2.3658  	 0.3927  	 	 3.2543 	 0.2125  	 	 1.7913 	 0.5330  	 	 2.8177 	 0.3317  	 	 3.6543 	 0.1885
[2024/05/13 06:21:54] - 79 		 934.2 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.5705 	 0.6138 	 	 2.3671  	 0.3909  	 	 3.2549 	 0.2122  	 	 1.7624 	 0.5401  	 	 3.0371 	 0.3033  	 	 3.9727 	 0.1598
[2024/05/13 06:40:46] - 80 		 934.1 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.5638 	 0.6156 	 	 2.3595  	 0.3944  	 	 3.2507 	 0.2128  	 	 1.7037 	 0.5605  	 	 2.7852 	 0.3331  	 	 3.6332 	 0.1820
[2024/05/13 06:59:37] - 81 		 933.8 	 	 197.6 	 	 0.1000 	 	  1000.0 		 1.5633 	 0.6157 	 	 2.3597  	 0.3922  	 	 3.2480 	 0.2118  	 	 1.7864 	 0.5333  	 	 2.9866 	 0.3161  	 	 3.8641 	 0.1751
[2024/05/13 07:18:30] - 82 		 935.2 	 	 197.7 	 	 0.1000 	 	  1000.0 		 1.5581 	 0.6174 	 	 2.3540  	 0.3957  	 	 3.2428 	 0.2134  	 	 1.7108 	 0.5544  	 	 2.9158 	 0.3195  	 	 3.8060 	 0.1752
[2024/05/13 07:37:23] - 83 		 935.0 	 	 197.9 	 	 0.1000 	 	  1000.0 		 1.5578 	 0.6155 	 	 2.3545  	 0.3943  	 	 3.2440 	 0.2146  	 	 1.7555 	 0.5370  	 	 3.0121 	 0.3125  	 	 3.9074 	 0.1679
[2024/05/13 07:56:16] - 84 		 934.8 	 	 197.5 	 	 0.1000 	 	  1000.0 		 1.5535 	 0.6185 	 	 2.3517  	 0.3944  	 	 3.2441 	 0.2109  	 	 1.7038 	 0.5477  	 	 2.9760 	 0.3134  	 	 3.8861 	 0.1706
[2024/05/13 08:15:08] - 85 		 934.8 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.5441 	 0.6188 	 	 2.3394  	 0.3982  	 	 3.2318 	 0.2153  	 	 1.7466 	 0.5401  	 	 2.9935 	 0.3201  	 	 3.8789 	 0.1757
[2024/05/13 08:34:01] - 86 		 934.8 	 	 197.8 	 	 0.1000 	 	  1000.0 		 1.5482 	 0.6189 	 	 2.3474  	 0.3970  	 	 3.2400 	 0.2134  	 	 1.6654 	 0.5590  	 	 2.8984 	 0.3208  	 	 3.8005 	 0.1736
[2024/05/13 08:52:53] - 87 		 934.7 	 	 197.6 	 	 0.1000 	 	  1000.0 		 1.5503 	 0.6185 	 	 2.3476  	 0.3968  	 	 3.2410 	 0.2141  	 	 1.7293 	 0.5459  	 	 2.8766 	 0.3232  	 	 3.7451 	 0.1800
[2024/05/13 09:11:45] - 88 		 934.3 	 	 197.4 	 	 0.1000 	 	  1000.0 		 1.5424 	 0.6214 	 	 2.3390  	 0.3981  	 	 3.2317 	 0.2151  	 	 1.7732 	 0.5375  	 	 2.7978 	 0.3317  	 	 3.6473 	 0.1810
[2024/05/13 09:30:36] - 89 		 933.8 	 	 197.3 	 	 0.1000 	 	  1000.0 		 1.5438 	 0.6189 	 	 2.3437  	 0.3964  	 	 3.2359 	 0.2173  	 	 1.7584 	 0.5355  	 	 2.9919 	 0.3183  	 	 3.8872 	 0.1768
[2024/05/13 09:49:29] - 90 		 935.0 	 	 197.6 	 	 0.1000 	 	  1000.0 		 1.5397 	 0.6202 	 	 2.3407  	 0.4001  	 	 3.2330 	 0.2149  	 	 1.7448 	 0.5447  	 	 3.0085 	 0.3147  	 	 3.9054 	 0.1718
